itime,date,time,id,srcip,dstip,dstport,service,proto,action,policyid,policyname,hostname,tranip,transip,sessionid,subtype,level,duration,sentbyte,rcvdbyte,logid,app,appcat,crscore,craction,crlevel,srccountry,dstcountry,srcintf,dstintf,threats,threattyps,devid,dtime,devname,utmaction,appid,apprisk,applist,apps,dstmac,masterdstmac,dsthwvendor,dstosname,sentdelta,rcvddelta,srcmac,mastersrcmac,srchwvendor,srcfamily,devtype,osname,user,srcname,srcswversion,srcinetsvc,srccity,srcreputation,wanin,wanout,lanin,lanout,unauthuser,srcregion,tdthreattype,tdthreatname,tdwfcate
2024-07-01 17:48:33,2024-07-01,17:48:34,7386679373513885155,192.168.1.100,172.16.0.4,53,DNS,17,accept,14,Trust to ITU,,,,224139884,forward,notice,180,67,118,0000000013,DNS,unscanned,,,,Reserved,Reserved,TrustZone,ITU-Server,,,F2K61FTK22900792,2024-07-01 17:48:34,KACST-DC-CLUSTER_F2K61F,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-07-01 17:48:33,2024-07-01,17:48:34,7386679373513885070,192.168.1.100,172.16.0.4,53,DNS,17,accept,14,Trust to ITU,,,,224139835,forward,notice,180,68,164,0000000013,DNS,unscanned,,,,Reserved,Reserved,TrustZone,ITU-Server,,,F2K61FTK22900792,2024-07-01 17:48:34,KACST-DC-CLUSTER_F2K61F,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-07-01 17:48:33,2024-07-01,17:48:34,7386679373513885069,192.168.1.100,172.16.0.4,53,DNS,17,accept,14,Trust to ITU,,,,224139880,forward,notice,180,95,271,0000000013,DNS,unscanned,,,,Reserved,Reserved,TrustZone,ITU-Server,,,F2K61FTK22900792,2024-07-01 17:48:34,KACST-DC-CLUSTER_F2K61F,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-07-01 17:48:33,2024-07-01,17:48:34,7386679373513885012,192.168.1.100,172.16.0.4,53,DNS,17,accept,14,Trust to ITU,,,,224139847,forward,notice,180,87,263,0000000013,DNS,unscanned,,,,Reserved,Reserved,TrustZone,ITU-Server,,,F2K61FTK22900792,2024-07-01 17:48:34,KACST-DC-CLUSTER_F2K61F,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-07-01 17:48:29,2024-07-01,17:48:29,7386679356334014931,192.168.1.100,172.16.0.4,53,DNS,17,accept,14,Trust to ITU,,,,224137761,forward,notice,180,65,110,0000000013,DNS,unscanned,,,,Reserved,Reserved,TrustZone,ITU-Server,,,F2K61FTK22900792,2024-07-01 17:48:29,KACST-DC-CLUSTER_F2K61F,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-07-01 17:48:28,2024-07-01,17:48:29,7386679352039048455,192.168.1.100,172.16.0.4,53,DNS,17,accept,14,Trust to ITU,,,,224135606,forward,notice,185,68,108,0000000013,DNS,unscanned,,,,Reserved,Reserved,TrustZone,ITU-Server,,,F2K61FTK22900792,2024-07-01 17:48:29,KACST-DC-CLUSTER_F2K61F,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-07-01 17:48:24,2024-07-01,17:48:23,7386679334859178196,192.168.1.100,172.16.0.4,53,DNS,17,accept,14,Trust to ITU,,,,224134894,forward,notice,181,61,106,0000000013,DNS,unscanned,,,,Reserved,Reserved,TrustZone,ITU-Server,,,F2K61FTK22900792,2024-07-01 17:48:23,KACST-DC-CLUSTER_F2K61F,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-07-01 17:48:23,2024-07-01,17:48:22,7386679330564212021,192.168.1.100,172.16.0.4,53,DNS,17,accept,14,Trust to ITU,,,,224134893,forward,notice,181,70,119,0000000013,DNS,unscanned,,,,Reserved,Reserved,TrustZone,ITU-Server,,,F2K61FTK22900792,2024-07-01 17:48:22,KACST-DC-CLUSTER_F2K61F,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-07-01 17:48:13,2024-07-01,17:48:13,7386679287614539259,192.168.1.100,172.16.0.4,53,DNS,17,accept,14,Trust to ITU,,,,224130707,forward,notice,180,77,126,0000000013,DNS,unscanned,,,,Reserved,Reserved,TrustZone,ITU-Server,,,F2K61FTK22900792,2024-07-01 17:48:13,KACST-DC-CLUSTER_F2K61F,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-07-01 17:48:13,2024-07-01,17:48:12,7386679287614538415,192.168.1.100,172.16.0.4,53,DNS,17,accept,14,Trust to ITU,,,,224130894,forward,notice,180,77,129,0000000013,DNS,unscanned,,,,Reserved,Reserved,TrustZone,ITU-Server,,,F2K61FTK22900792,2024-07-01 17:48:12,KACST-DC-CLUSTER_F2K61F,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-07-01 17:46:31,2024-07-01,17:46:31,7386678849527874696,192.168.1.100,172.16.0.4,53,DNS,17,accept,14,Trust to ITU,,,,224083338,forward,notice,185,77,129,0000000013,DNS,unscanned,,,,Reserved,Reserved,TrustZone,ITU-Server,,,F2K61FTK22900792,2024-07-01 17:46:31,KACST-DC-CLUSTER_F2K61F,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-07-01 17:45:50,2024-07-01,17:45:50,7386678673434215577,192.168.1.100,172.16.0.4,53,DNS,17,accept,14,Trust to ITU,,,,224066827,forward,notice,180,62,107,0000000013,DNS,unscanned,,,,Reserved,Reserved,TrustZone,ITU-Server,,,F2K61FTK22900792,2024-07-01 17:45:50,KACST-DC-CLUSTER_F2K61F,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-07-01 17:45:44,2024-07-01,17:45:44,7386678647664412531,192.168.1.100,172.16.0.4,53,DNS,17,accept,14,Trust to ITU,,,,224063526,forward,notice,182,80,288,0000000013,DNS,unscanned,,,,Reserved,Reserved,TrustZone,ITU-Server,,,F2K61FTK22900792,2024-07-01 17:45:44,KACST-DC-CLUSTER_F2K61F,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-07-01 17:45:44,2024-07-01,17:45:44,7386678647664412452,192.168.1.100,172.16.0.4,53,DNS,17,accept,14,Trust to ITU,,,,224062787,forward,notice,184,73,249,0000000013,DNS,unscanned,,,,Reserved,Reserved,TrustZone,ITU-Server,,,F2K61FTK22900792,2024-07-01 17:45:44,KACST-DC-CLUSTER_F2K61F,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-07-01 17:45:39,2024-07-01,17:45:39,7386678626189576858,192.168.1.100,172.16.0.4,53,DNS,17,accept,14,Trust to ITU,,,,224061030,forward,notice,183,64,116,0000000013,DNS,unscanned,,,,Reserved,Reserved,TrustZone,ITU-Server,,,F2K61FTK22900792,2024-07-01 17:45:39,KACST-DC-CLUSTER_F2K61F,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-07-01 17:45:39,2024-07-01,17:45:39,7386678626189576157,192.168.1.100,172.16.0.4,53,DNS,17,accept,14,Trust to ITU,,,,224062399,forward,notice,180,73,249,0000000013,DNS,unscanned,,,,Reserved,Reserved,TrustZone,ITU-Server,,,F2K61FTK22900792,2024-07-01 17:45:39,KACST-DC-CLUSTER_F2K61F,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-07-01 17:45:35,2024-07-01,17:45:34,7386678609009705949,192.168.1.100,172.16.0.4,53,DNS,17,accept,14,Trust to ITU,,,,224058478,forward,notice,183,69,117,0000000013,DNS,unscanned,,,,Reserved,Reserved,TrustZone,ITU-Server,,,F2K61FTK22900792,2024-07-01 17:45:34,KACST-DC-CLUSTER_F2K61F,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-07-01 17:45:34,2024-07-01,17:45:34,7386678604714739588,192.168.1.100,172.16.0.4,53,DNS,17,accept,14,Trust to ITU,,,,224059025,forward,notice,182,76,92,0000000013,DNS,unscanned,,,,Reserved,Reserved,TrustZone,ITU-Server,,,F2K61FTK22900792,2024-07-01 17:45:34,KACST-DC-CLUSTER_F2K61F,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-07-01 17:45:30,2024-07-01,17:45:29,7386678587534870178,192.168.1.100,172.16.0.4,53,DNS,17,accept,14,Trust to ITU,,,,224056401,forward,notice,182,69,143,0000000013,DNS,unscanned,,,,Reserved,Reserved,TrustZone,ITU-Server,,,F2K61FTK22900792,2024-07-01 17:45:29,KACST-DC-CLUSTER_F2K61F,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-07-01 17:45:30,2024-07-01,17:45:29,7386678587534869605,192.168.1.100,172.16.0.4,53,DNS,17,accept,14,Trust to ITU,,,,224056400,forward,notice,182,69,208,0000000013,DNS,unscanned,,,,Reserved,Reserved,TrustZone,ITU-Server,,,F2K61FTK22900792,2024-07-01 17:45:29,KACST-DC-CLUSTER_F2K61F,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-07-01 17:45:29,2024-07-01,17:45:29,7386678583239903471,192.168.1.100,172.16.0.4,53,DNS,17,accept,14,Trust to ITU,,,,224057038,forward,notice,181,70,119,0000000013,DNS,unscanned,,,,Reserved,Reserved,TrustZone,ITU-Server,,,F2K61FTK22900792,2024-07-01 17:45:29,KACST-DC-CLUSTER_F2K61F,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-07-01 17:45:29,2024-07-01,17:45:28,7386678583239902712,192.168.1.100,172.16.0.4,53,DNS,17,accept,14,Trust to ITU,,,,224056528,forward,notice,182,68,108,0000000013,DNS,unscanned,,,,Reserved,Reserved,TrustZone,ITU-Server,,,F2K61FTK22900792,2024-07-01 17:45:28,KACST-DC-CLUSTER_F2K61F,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-07-01 17:45:29,2024-07-01,17:45:28,7386678583239902620,192.168.1.100,172.16.0.4,53,DNS,17,accept,14,Trust to ITU,,,,224055256,forward,notice,185,75,128,0000000013,DNS,unscanned,,,,Reserved,Reserved,TrustZone,ITU-Server,,,F2K61FTK22900792,2024-07-01 17:45:28,KACST-DC-CLUSTER_F2K61F,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-07-01 17:45:19,2024-07-01,17:45:19,7386678540290229489,192.168.1.100,172.16.0.4,53,DNS,17,accept,14,Trust to ITU,,,,224052555,forward,notice,180,67,118,0000000013,DNS,unscanned,,,,Reserved,Reserved,TrustZone,ITU-Server,,,F2K61FTK22900792,2024-07-01 17:45:19,KACST-DC-CLUSTER_F2K61F,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-07-01 17:45:09,2024-07-01,17:45:09,7386678497340556679,192.168.1.100,172.16.0.4,53,DNS,17,accept,14,Trust to ITU,,,,224046904,forward,notice,183,73,247,0000000013,DNS,unscanned,,,,Reserved,Reserved,TrustZone,ITU-Server,,,F2K61FTK22900792,2024-07-01 17:45:09,KACST-DC-CLUSTER_F2K61F,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-07-01 17:45:09,2024-07-01,17:45:09,7386678497340556416,192.168.1.100,172.16.0.4,53,DNS,17,accept,14,Trust to ITU,,,,224046846,forward,notice,184,73,137,0000000013,DNS,unscanned,,,,Reserved,Reserved,TrustZone,ITU-Server,,,F2K61FTK22900792,2024-07-01 17:45:09,KACST-DC-CLUSTER_F2K61F,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-07-01 17:45:09,2024-07-01,17:45:09,7386678497340555808,192.168.1.100,172.16.0.4,53,DNS,17,accept,14,Trust to ITU,,,,224048203,forward,notice,180,73,249,0000000013,DNS,unscanned,,,,Reserved,Reserved,TrustZone,ITU-Server,,,F2K61FTK22900792,2024-07-01 17:45:09,KACST-DC-CLUSTER_F2K61F,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-07-01 17:45:09,2024-07-01,17:45:09,7386678497340555532,192.168.1.100,172.16.0.4,53,DNS,17,accept,14,Trust to ITU,,,,224047935,forward,notice,181,67,115,0000000013,DNS,unscanned,,,,Reserved,Reserved,TrustZone,ITU-Server,,,F2K61FTK22900792,2024-07-01 17:45:09,KACST-DC-CLUSTER_F2K61F,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-07-01 17:45:05,2024-07-01,17:45:04,7386678480160686892,192.168.1.100,172.16.0.4,53,DNS,17,accept,14,Trust to ITU,,,,224044741,forward,notice,183,65,129,0000000013,DNS,unscanned,,,,Reserved,Reserved,TrustZone,ITU-Server,,,F2K61FTK22900792,2024-07-01 17:45:04,KACST-DC-CLUSTER_F2K61F,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-07-01 17:45:04,2024-07-01,17:45:04,7386678475865719822,192.168.1.100,172.16.0.4,53,DNS,17,accept,14,Trust to ITU,,,,224045054,forward,notice,183,65,110,0000000013,DNS,unscanned,,,,Reserved,Reserved,TrustZone,ITU-Server,,,F2K61FTK22900792,2024-07-01 17:45:04,KACST-DC-CLUSTER_F2K61F,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-07-01 17:45:04,2024-07-01,17:45:04,7386678475865719792,192.168.1.100,172.16.0.4,53,DNS,17,accept,14,Trust to ITU,,,,224044286,forward,notice,184,65,161,0000000013,DNS,unscanned,,,,Reserved,Reserved,TrustZone,ITU-Server,,,F2K61FTK22900792,2024-07-01 17:45:04,KACST-DC-CLUSTER_F2K61F,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-07-01 17:45:04,2024-07-01,17:45:04,7386678475865719736,192.168.1.100,172.16.0.4,53,DNS,17,accept,14,Trust to ITU,,,,224044740,forward,notice,183,79,136,0000000013,DNS,unscanned,,,,Reserved,Reserved,TrustZone,ITU-Server,,,F2K61FTK22900792,2024-07-01 17:45:04,KACST-DC-CLUSTER_F2K61F,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-07-01 17:45:04,2024-07-01,17:45:03,7386678475865719658,192.168.1.100,172.16.0.4,53,DNS,17,accept,14,Trust to ITU,,,,224045830,forward,notice,181,77,253,0000000013,DNS,unscanned,,,,Reserved,Reserved,TrustZone,ITU-Server,,,F2K61FTK22900792,2024-07-01 17:45:03,KACST-DC-CLUSTER_F2K61F,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-07-01 17:45:04,2024-07-01,17:45:03,7386678475865719654,192.168.1.100,172.16.0.4,53,DNS,17,accept,14,Trust to ITU,,,,224045709,forward,notice,181,79,95,0000000013,DNS,unscanned,,,,Reserved,Reserved,TrustZone,ITU-Server,,,F2K61FTK22900792,2024-07-01 17:45:03,KACST-DC-CLUSTER_F2K61F,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-07-01 17:45:04,2024-07-01,17:45:03,7386678475865719190,192.168.1.100,172.16.0.4,53,DNS,17,accept,14,Trust to ITU,,,,224045056,forward,notice,183,64,116,0000000013,DNS,unscanned,,,,Reserved,Reserved,TrustZone,ITU-Server,,,F2K61FTK22900792,2024-07-01 17:45:03,KACST-DC-CLUSTER_F2K61F,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-07-01 17:45:04,2024-07-01,17:45:03,7386678475865719185,192.168.1.100,172.16.0.4,53,DNS,17,accept,14,Trust to ITU,,,,224044739,forward,notice,183,66,137,0000000013,DNS,unscanned,,,,Reserved,Reserved,TrustZone,ITU-Server,,,F2K61FTK22900792,2024-07-01 17:45:03,KACST-DC-CLUSTER_F2K61F,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-07-01 17:45:04,2024-07-01,17:45:03,7386678475865719180,192.168.1.100,172.16.0.4,53,DNS,17,accept,14,Trust to ITU,,,,224045055,forward,notice,183,64,104,0000000013,DNS,unscanned,,,,Reserved,Reserved,TrustZone,ITU-Server,,,F2K61FTK22900792,2024-07-01 17:45:03,KACST-DC-CLUSTER_F2K61F,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-07-01 17:45:04,2024-07-01,17:45:03,7386678475865719018,192.168.1.100,172.16.0.4,53,DNS,17,accept,14,Trust to ITU,,,,224045999,forward,notice,181,75,128,0000000013,DNS,unscanned,,,,Reserved,Reserved,TrustZone,ITU-Server,,,F2K61FTK22900792,2024-07-01 17:45:03,KACST-DC-CLUSTER_F2K61F,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-07-01 17:45:03,2024-07-01,17:45:03,7386678471570753636,192.168.1.100,172.16.0.4,53,DNS,17,accept,14,Trust to ITU,,,,224045364,forward,notice,182,72,88,0000000013,DNS,unscanned,,,,Reserved,Reserved,TrustZone,ITU-Server,,,F2K61FTK22900792,2024-07-01 17:45:03,KACST-DC-CLUSTER_F2K61F,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-07-01 17:45:03,2024-07-01,17:45:03,7386678471570753634,192.168.1.100,172.16.0.4,53,DNS,17,accept,14,Trust to ITU,,,,224045710,forward,notice,181,71,87,0000000013,DNS,unscanned,,,,Reserved,Reserved,TrustZone,ITU-Server,,,F2K61FTK22900792,2024-07-01 17:45:03,KACST-DC-CLUSTER_F2K61F,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-07-01 17:45:03,2024-07-01,17:45:03,7386678471570753615,192.168.1.100,172.16.0.4,53,DNS,17,accept,14,Trust to ITU,,,,224045725,forward,notice,181,77,93,0000000013,DNS,unscanned,,,,Reserved,Reserved,TrustZone,ITU-Server,,,F2K61FTK22900792,2024-07-01 17:45:03,KACST-DC-CLUSTER_F2K61F,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-07-01 17:45:03,2024-07-01,17:45:03,7386678471570753552,192.168.1.100,172.16.0.4,53,DNS,17,accept,14,Trust to ITU,,,,224045693,forward,notice,181,78,94,0000000013,DNS,unscanned,,,,Reserved,Reserved,TrustZone,ITU-Server,,,F2K61FTK22900792,2024-07-01 17:45:03,KACST-DC-CLUSTER_F2K61F,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-07-01 17:45:03,2024-07-01,17:45:03,7386678471570753290,192.168.1.100,172.16.0.4,53,DNS,17,accept,14,Trust to ITU,,,,224044869,forward,notice,183,73,89,0000000013,DNS,unscanned,,,,Reserved,Reserved,TrustZone,ITU-Server,,,F2K61FTK22900792,2024-07-01 17:45:03,KACST-DC-CLUSTER_F2K61F,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-07-01 17:45:00,2024-07-01,17:44:59,7386678458685850572,192.168.1.100,172.16.0.4,53,DNS,17,accept,14,Trust to ITU,,,,224044145,forward,notice,180,72,88,0000000013,DNS,unscanned,,,,Reserved,Reserved,TrustZone,ITU-Server,,,F2K61FTK22900792,2024-07-01 17:44:59,KACST-DC-CLUSTER_F2K61F,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-07-01 17:45:00,2024-07-01,17:44:59,7386678458685850342,192.168.1.100,172.16.0.4,53,DNS,17,accept,14,Trust to ITU,,,,224044049,forward,notice,180,66,110,0000000013,DNS,unscanned,,,,Reserved,Reserved,TrustZone,ITU-Server,,,F2K61FTK22900792,2024-07-01 17:44:59,KACST-DC-CLUSTER_F2K61F,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-07-01 17:44:59,2024-07-01,17:44:59,7386678454390883729,192.168.1.100,172.16.0.4,53,DNS,17,accept,14,Trust to ITU,,,,224044026,forward,notice,180,60,99,0000000013,DNS,unscanned,,,,Reserved,Reserved,TrustZone,ITU-Server,,,F2K61FTK22900792,2024-07-01 17:44:59,KACST-DC-CLUSTER_F2K61F,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-07-01 17:44:59,2024-07-01,17:44:59,7386678454390883606,192.168.1.100,172.16.0.4,53,DNS,17,accept,14,Trust to ITU,,,,224043930,forward,notice,180,70,114,0000000013,DNS,unscanned,,,,Reserved,Reserved,TrustZone,ITU-Server,,,F2K61FTK22900792,2024-07-01 17:44:59,KACST-DC-CLUSTER_F2K61F,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-07-01 17:44:59,2024-07-01,17:44:59,7386678454390883587,192.168.1.100,172.16.0.4,53,DNS,17,accept,14,Trust to ITU,,,,224044051,forward,notice,180,77,129,0000000013,DNS,unscanned,,,,Reserved,Reserved,TrustZone,ITU-Server,,,F2K61FTK22900792,2024-07-01 17:44:59,KACST-DC-CLUSTER_F2K61F,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-07-01 17:44:59,2024-07-01,17:44:59,7386678454390883246,192.168.1.100,172.16.0.4,53,DNS,17,accept,14,Trust to ITU,,,,224043932,forward,notice,180,62,107,0000000013,DNS,unscanned,,,,Reserved,Reserved,TrustZone,ITU-Server,,,F2K61FTK22900792,2024-07-01 17:44:59,KACST-DC-CLUSTER_F2K61F,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-07-01 17:44:59,2024-07-01,17:44:58,7386678454390882621,192.168.1.100,172.16.0.4,53,DNS,17,accept,14,Trust to ITU,,,,224044054,forward,notice,180,78,134,0000000013,DNS,unscanned,,,,Reserved,Reserved,TrustZone,ITU-Server,,,F2K61FTK22900792,2024-07-01 17:44:58,KACST-DC-CLUSTER_F2K61F,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-07-01 17:44:59,2024-07-01,17:44:59,7386678454390882505,192.168.1.100,172.16.0.4,53,DNS,17,accept,14,Trust to ITU,,,,224044146,forward,notice,180,75,91,0000000013,DNS,unscanned,,,,Reserved,Reserved,TrustZone,ITU-Server,,,F2K61FTK22900792,2024-07-01 17:44:59,KACST-DC-CLUSTER_F2K61F,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-07-01 17:44:58,2024-07-01,17:44:58,7386678450095917439,192.168.1.100,172.16.0.4,53,DNS,17,accept,14,Trust to ITU,,,,224044021,forward,notice,180,75,91,0000000013,DNS,unscanned,,,,Reserved,Reserved,TrustZone,ITU-Server,,,F2K61FTK22900792,2024-07-01 17:44:58,KACST-DC-CLUSTER_F2K61F,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-07-01 17:44:58,2024-07-01,17:44:58,7386678450095917418,192.168.1.100,172.16.0.4,53,DNS,17,accept,14,Trust to ITU,,,,224043931,forward,notice,180,77,126,0000000013,DNS,unscanned,,,,Reserved,Reserved,TrustZone,ITU-Server,,,F2K61FTK22900792,2024-07-01 17:44:58,KACST-DC-CLUSTER_F2K61F,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-07-01 17:44:58,2024-07-01,17:44:58,7386678450095917388,192.168.1.100,172.16.0.4,53,DNS,17,accept,14,Trust to ITU,,,,224043946,forward,notice,180,66,82,0000000013,DNS,unscanned,,,,Reserved,Reserved,TrustZone,ITU-Server,,,F2K61FTK22900792,2024-07-01 17:44:58,KACST-DC-CLUSTER_F2K61F,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-07-01 17:44:58,2024-07-01,17:44:59,7386678450095917103,192.168.1.100,172.16.0.4,53,DNS,17,accept,14,Trust to ITU,,,,224044024,forward,notice,180,60,156,0000000013,DNS,unscanned,,,,Reserved,Reserved,TrustZone,ITU-Server,,,F2K61FTK22900792,2024-07-01 17:44:59,KACST-DC-CLUSTER_F2K61F,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-07-01 17:44:58,2024-07-01,17:44:58,7386678450095916908,192.168.1.100,172.16.0.4,53,DNS,17,accept,14,Trust to ITU,,,,224044028,forward,notice,180,76,130,0000000013,DNS,unscanned,,,,Reserved,Reserved,TrustZone,ITU-Server,,,F2K61FTK22900792,2024-07-01 17:44:58,KACST-DC-CLUSTER_F2K61F,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-07-01 17:44:58,2024-07-01,17:44:58,7386678450095916818,192.168.1.100,172.16.0.4,53,DNS,17,accept,14,Trust to ITU,,,,224044148,forward,notice,180,73,89,0000000013,DNS,unscanned,,,,Reserved,Reserved,TrustZone,ITU-Server,,,F2K61FTK22900792,2024-07-01 17:44:58,KACST-DC-CLUSTER_F2K61F,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-07-01 17:44:58,2024-07-01,17:44:58,7386678450095916759,192.168.1.100,172.16.0.4,53,DNS,17,accept,14,Trust to ITU,,,,224044050,forward,notice,180,67,115,0000000013,DNS,unscanned,,,,Reserved,Reserved,TrustZone,ITU-Server,,,F2K61FTK22900792,2024-07-01 17:44:58,KACST-DC-CLUSTER_F2K61F,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-07-01 17:44:58,2024-07-01,17:44:58,7386678450095916728,192.168.1.100,172.16.0.4,53,DNS,17,accept,14,Trust to ITU,,,,224043929,forward,notice,180,61,106,0000000013,DNS,unscanned,,,,Reserved,Reserved,TrustZone,ITU-Server,,,F2K61FTK22900792,2024-07-01 17:44:58,KACST-DC-CLUSTER_F2K61F,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-07-01 17:44:58,2024-07-01,17:44:58,7386678450095916609,192.168.1.100,172.16.0.4,53,DNS,17,accept,14,Trust to ITU,,,,224044048,forward,notice,180,72,280,0000000013,DNS,unscanned,,,,Reserved,Reserved,TrustZone,ITU-Server,,,F2K61FTK22900792,2024-07-01 17:44:58,KACST-DC-CLUSTER_F2K61F,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-07-01 17:44:58,2024-07-01,17:44:59,7386678450095916273,192.168.1.100,172.16.0.4,53,DNS,17,accept,14,Trust to ITU,,,,224044046,forward,notice,180,62,102,0000000013,DNS,unscanned,,,,Reserved,Reserved,TrustZone,ITU-Server,,,F2K61FTK22900792,2024-07-01 17:44:59,KACST-DC-CLUSTER_F2K61F,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-07-01 17:44:58,2024-07-01,17:44:59,7386678450095916125,192.168.1.100,172.16.0.4,53,DNS,17,accept,14,Trust to ITU,,,,224044047,forward,notice,180,68,108,0000000013,DNS,unscanned,,,,Reserved,Reserved,TrustZone,ITU-Server,,,F2K61FTK22900792,2024-07-01 17:44:59,KACST-DC-CLUSTER_F2K61F,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-07-01 17:44:58,2024-07-01,17:44:59,7386678450095916049,192.168.1.100,172.16.0.4,53,DNS,17,accept,14,Trust to ITU,,,,224044025,forward,notice,180,78,218,0000000013,DNS,unscanned,,,,Reserved,Reserved,TrustZone,ITU-Server,,,F2K61FTK22900792,2024-07-01 17:44:59,KACST-DC-CLUSTER_F2K61F,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-07-01 16:02:54,2024-07-01,16:02:54,7386652147716194827,192.168.1.100,17.57.146.55,443,HTTPS,6,timeout,190,,,,212.26.44.35,503197779,forward,notice,6872,12034,10399,0000000013,HTTPS,unscanned,,,,Reserved,United%20States,port28,port27,,,FG181FTK22900868,2024-07-01 16:02:54,FGT-ITUHA_FG181F,,,,,,,,,,0,612,,,,,,,,,,,,,,,,,,,,,
2024-07-01 15:02:49,2024-07-01,15:02:49,7386636664359101408,192.168.1.100,17.57.146.55,443,HTTPS,6,accept,190,,,,212.26.44.35,503197779,forward,notice,3268,12034,9787,0000000020,HTTPS,unscanned,,,,Reserved,United%20States,port28,port27,,,FG181FTK22900868,2024-07-01 15:02:49,FGT-ITUHA_FG181F,,,,,,,,,,52,5026,,,,,,,,,,,,,,,,,,,,,
